,clstr_id,samp_id,tsa_no,mgmt_unit,species_class,meas_dt,utm_zone,utm_easting,utm_northing,bcalb_x,bcalb_y,elev,baf_pm,baha_L,stemsha_L,wsvha_L,nmvha_L,lead_si,lead_htop,bh_stand_age,tot_stand_age
125,0403-0049-DO1,0403_0049_VRI,40,TSA40_FortSt.John,Poplar,2008-09-18,10,581840,6443929,1258339.253,1468337.801,497,9,30.6,407.7464431,322.6889215,270.3677984,21.87197266,30.025,106.1897246,110.5902117
126,0403-0049-DO1,0403_0049_VRI,40,TSA40_FortSt.John,Poplar,2008-09-18,10,581840,6443929,1258339.253,1468337.801,497,9,30.6,407.7464431,322.6889215,270.3677984,21.87197266,30.025,106.1897246,110.5902117
127,0403-0049-DO1,0403_0049_VRI,40,TSA40_FortSt.John,Poplar,2008-09-18,10,581840,6443929,1258339.253,1468337.801,497,9,30.6,407.7464431,322.6889215,270.3677984,21.87197266,30.025,106.1897246,110.5902117
128,0403-0049-DO1,0403_0049_VRI,40,TSA40_FortSt.John,Poplar,2008-09-18,10,581840,6443929,1258339.253,1468337.801,497,9,28.8,278.1839342,314.1790598,265.7850183,21.87197266,30.025,106.1897246,110.5902117
129,0403-0051-DO1,0403_0051_VRI,40,TSA40_FortSt.John,Spruce,2008-10-03,10,536216,6236096,1221520.058,1258402.226,1345,7,22.4,3587.051359,74.11552204,26.39976806,16.49239828,9.82,29.6,40.49281304
130,0403-0051-DO1,0403_0051_VRI,40,TSA40_FortSt.John,Spruce,2008-10-03,10,536216,6236096,1221520.058,1258402.226,1345,7,18.2,1872.544184,63.95856724,26.39976806,16.49239828,9.82,29.6,40.49281304
131,0403-0051-DO1,0403_0051_VRI,40,TSA40_FortSt.John,Spruce,2008-10-03,10,536216,6236096,1221520.058,1258402.226,1345,7,7,279.0689078,29.1934911,20.76452689,16.49239828,9.82,29.6,40.49281304
132,0403-0051-DO1,0403_0051_VRI,40,TSA40_FortSt.John,Spruce,2008-10-03,10,536216,6236096,1221520.058,1258402.226,1345,7,5.6,188.1232245,23.9448497,17.81045135,16.49239828,9.82,29.6,40.49281304
133,0403-0052-DO1,0403_0052_VRI,40,TSA40_FortSt.John,Poplar,2008-10-12,10,535920,6354192,1216240.028,1376645.545,938,5,6,97.04080364,32.73411031,28.51913118,19.16666667,17.03333333,43,45
134,0403-0052-DO1,0403_0052_VRI,40,TSA40_FortSt.John,Poplar,2008-10-12,10,535920,6354192,1216240.028,1376645.545,938,5,6,97.04080364,32.73411031,28.51913118,19.16666667,17.03333333,43,45
135,0403-0052-DO1,0403_0052_VRI,40,TSA40_FortSt.John,Poplar,2008-10-12,10,535920,6354192,1216240.028,1376645.545,938,5,6,97.04080364,32.73411031,28.51913118,19.16666667,17.03333333,43,45
136,0403-0052-DO1,0403_0052_VRI,40,TSA40_FortSt.John,Poplar,2008-10-12,10,535920,6354192,1216240.028,1376645.545,938,5,6,97.04080364,32.73411031,28.51913118,19.16666667,17.03333333,43,45
137,0403-0053-DO1,0403_0053_VRI,40,TSA40_FortSt.John,Spruce,2008-09-22,10,592105,6356932,1272202.262,1381729.367,825,5.06,13.156,1539.761401,53.6209783,18.73151858,5.349719238,10.625,140,162.5779551
138,0403-0053-DO1,0403_0053_VRI,40,TSA40_FortSt.John,Spruce,2008-09-22,10,592105,6356932,1272202.262,1381729.367,825,5.06,12.144,1297.967736,50.36847467,18.73151858,5.349719238,10.625,140,162.5779551
139,0403-0053-DO1,0403_0053_VRI,40,TSA40_FortSt.John,Spruce,2008-09-22,10,592105,6356932,1272202.262,1381729.367,825,5.06,5.06,255.836613,24.00775026,16.16796374,5.349719238,10.625,140,162.5779551
140,0403-0053-DO1,0403_0053_VRI,40,TSA40_FortSt.John,Spruce,2008-09-22,10,592105,6356932,1272202.262,1381729.367,825,5.06,2.024,73.81027641,9.401917331,6.793177699,5.349719238,10.625,140,162.5779551
141,0403-0054-DO1,0403_0054_VRI,40,TSA40_FortSt.John,Spruce,2008-10-03,10,588492,6269030,1272269.771,1293574.684,831,7,32.2,551.3828411,284.8084223,245.5155647,21.33304782,23.44,57,66.38533185
142,0403-0054-DO1,0403_0054_VRI,40,TSA40_FortSt.John,Spruce,2008-10-03,10,588492,6269030,1272269.771,1293574.684,831,7,32.2,551.3828411,284.8084223,245.5155647,21.33304782,23.44,57,66.38533185
143,0403-0054-DO1,0403_0054_VRI,40,TSA40_FortSt.John,Spruce,2008-10-03,10,588492,6269030,1272269.771,1293574.684,831,7,32.2,551.3828411,284.8084223,245.5155647,21.33304782,23.44,57,66.38533185
144,0403-0054-DO1,0403_0054_VRI,40,TSA40_FortSt.John,Spruce,2008-10-03,10,588492,6269030,1272269.771,1293574.684,831,7,32.2,551.3828411,284.8084223,245.5155647,21.33304782,23.44,57,66.38533185
145,0403-0055-DO1,0403_0055_VRI,40,TSA40_FortSt.John,Spruce,2008-09-14,10,662905,6284857,1345826.175,1312492.225,734,9,46.8,1408.716373,465.7362972,379.0262983,12.32921143,28.85,168.75,182.4928934
146,0403-0055-DO1,0403_0055_VRI,40,TSA40_FortSt.John,Spruce,2008-09-14,10,662905,6284857,1345826.175,1312492.225,734,9,46.8,1408.716373,465.7362972,379.0262983,12.32921143,28.85,168.75,182.4928934
147,0403-0055-DO1,0403_0055_VRI,40,TSA40_FortSt.John,Spruce,2008-09-14,10,662905,6284857,1345826.175,1312492.225,734,9,43.2,915.5056159,443.6893937,379.0262983,12.32921143,28.85,168.75,182.4928934
148,0403-0055-DO1,0403_0055_VRI,40,TSA40_FortSt.John,Spruce,2008-09-14,10,662905,6284857,1345826.175,1312492.225,734,9,36,578.1120624,384.6694398,335.260313,12.32921143,28.85,168.75,182.4928934
149,0403-0056-DO1,0403_0056_VRI,40,TSA40_FortSt.John,Spruce,2009-10-26,10,520783,6236048,1206131.198,1257704.743,NA,12.25,49,1100.499007,405.8252287,359.0070017,13.7144043,25.175,112,123.7783551
150,0403-0056-DO1,0403_0056_VRI,40,TSA40_FortSt.John,Spruce,2009-10-26,10,520783,6236048,1206131.198,1257704.743,NA,12.25,49,1100.499007,405.8252287,359.0070017,13.7144043,25.175,112,123.7783551
151,0403-0056-DO1,0403_0056_VRI,40,TSA40_FortSt.John,Spruce,2009-10-26,10,520783,6236048,1206131.198,1257704.743,NA,12.25,49,1100.499007,405.8252287,359.0070017,13.7144043,25.175,112,123.7783551
152,0403-0056-DO1,0403_0056_VRI,40,TSA40_FortSt.John,Spruce,2009-10-26,10,520783,6236048,1206131.198,1257704.743,NA,12.25,49,1100.499007,405.8252287,359.0070017,13.7144043,25.175,112,123.7783551
153,0403-0057-DO1,0403_0057_VRI,40,TSA40_FortSt.John,Spruce,2008-10-03,10,553761,6231373,1239216.307,1254407.221,889,6.25,27.5,226.7693275,206.5217669,178.938367,20.02910492,21.15,77.97696426,87.25338968
154,0403-0057-DO1,0403_0057_VRI,40,TSA40_FortSt.John,Spruce,2008-10-03,10,553761,6231373,1239216.307,1254407.221,889,6.25,27.5,226.7693275,206.5217669,178.938367,20.02910492,21.15,77.97696426,87.25338968
155,0403-0057-DO1,0403_0057_VRI,40,TSA40_FortSt.John,Spruce,2008-10-03,10,553761,6231373,1239216.307,1254407.221,889,6.25,27.5,226.7693275,206.5217669,178.938367,20.02910492,21.15,77.97696426,87.25338968
156,0403-0057-DO1,0403_0057_VRI,40,TSA40_FortSt.John,Spruce,2008-10-03,10,553761,6231373,1239216.307,1254407.221,889,6.25,27.5,226.7693275,206.5217669,178.938367,20.02910492,21.15,77.97696426,87.25338968
157,0403-0058-DO1,0403_0058_VRI,40,TSA40_FortSt.John,Spruce,2009-10-25,10,552743,6259637,1237008.885,1282675.571,NA,9,48.6,1628.453992,383.6761255,305.1860741,11.85270996,26.125,139.4,154.3590021
158,0403-0058-DO1,0403_0058_VRI,40,TSA40_FortSt.John,Spruce,2009-10-25,10,552743,6259637,1237008.885,1282675.571,NA,9,48.6,1628.453992,383.6761255,305.1860741,11.85270996,26.125,139.4,154.3590021
159,0403-0058-DO1,0403_0058_VRI,40,TSA40_FortSt.John,Spruce,2009-10-25,10,552743,6259637,1237008.885,1282675.571,NA,9,45,1204.668633,366.0101862,303.3350284,11.85270996,26.125,139.4,154.3590021
160,0403-0058-DO1,0403_0058_VRI,40,TSA40_FortSt.John,Spruce,2009-10-25,10,552743,6259637,1237008.885,1282675.571,NA,9,37.8,829.8821937,320.5576751,271.3117503,11.85270996,26.125,139.4,154.3590021
161,0403-0059-DO1,0403_0059_VRI,40,TSA40_FortSt.John,Spruce,2008-10-05,10,489591,6272645,1173467.691,1293043.521,1234,9,37.8,682.1262504,297.8528742,258.1054272,16.81062826,24.3,82.66666667,93.41504074
162,0403-0059-DO1,0403_0059_VRI,40,TSA40_FortSt.John,Spruce,2008-10-05,10,489591,6272645,1173467.691,1293043.521,1234,9,37.8,682.1262504,297.8528742,258.1054272,16.81062826,24.3,82.66666667,93.41504074
163,0403-0059-DO1,0403_0059_VRI,40,TSA40_FortSt.John,Spruce,2008-10-05,10,489591,6272645,1173467.691,1293043.521,1234,9,37.8,682.1262504,297.8528742,258.1054272,16.81062826,24.3,82.66666667,93.41504074
164,0403-0059-DO1,0403_0059_VRI,40,TSA40_FortSt.John,Spruce,2008-10-05,10,489591,6272645,1173467.691,1293043.521,1234,9,36,552.5637415,288.3391892,252.1358718,16.81062826,24.3,82.66666667,93.41504074
165,0403-0060-DO1,0403_0060_VRI,40,TSA40_FortSt.John,Pine,2008-10-05,10,495374,6267286,1179463.865,1287921.228,1179,7,29.4,856.2040124,274.9256464,234.3353154,15.41155867,22.375,95.36420199,102.4181769
166,0403-0060-DO1,0403_0060_VRI,40,TSA40_FortSt.John,Pine,2008-10-05,10,495374,6267286,1179463.865,1287921.228,1179,7,29.4,856.2040124,274.9256464,234.3353154,15.41155867,22.375,95.36420199,102.4181769
167,0403-0060-DO1,0403_0060_VRI,40,TSA40_FortSt.John,Pine,2008-10-05,10,495374,6267286,1179463.865,1287921.228,1179,7,28,703.3803333,267.7592335,232.7595494,15.41155867,22.375,95.36420199,102.4181769
168,0403-0060-DO1,0403_0060_VRI,40,TSA40_FortSt.John,Pine,2008-10-05,10,495374,6267286,1179463.865,1287921.228,1179,7,25.2,513.4357019,244.0513062,217.0827208,15.41155867,22.375,95.36420199,102.4181769
169,0403-0061-DO1,0403_0061_VRI,40,TSA40_FortSt.John,Pine,2008-10-01,10,462234,6302961,1144884.958,1322239.361,1336,5,19,636.4059332,125.5837846,86.64377086,10.66415591,14.175,75.25,84.32765431
170,0403-0061-DO1,0403_0061_VRI,40,TSA40_FortSt.John,Pine,2008-10-01,10,462234,6302961,1144884.958,1322239.361,1336,5,18,376.5611237,120.8089851,86.64377086,10.66415591,14.175,75.25,84.32765431
171,0403-0061-DO1,0403_0061_VRI,40,TSA40_FortSt.John,Pine,2008-10-01,10,462234,6302961,1144884.958,1322239.361,1336,5,18,376.5611237,120.8089851,86.64377086,10.66415591,14.175,75.25,84.32765431
172,0403-0061-DO1,0403_0061_VRI,40,TSA40_FortSt.John,Pine,2008-10-01,10,462234,6302961,1144884.958,1322239.361,1336,5,17,327.4411219,114.3028584,82.47827442,10.66415591,14.175,75.25,84.32765431
173,0403-0062-DO1,0403_0062_VRI,40,TSA40_FortSt.John,Spruce,2008-10-10,10,505981,6304997,1188443.978,1326134.929,1012,12,36,572.5014878,323.9851105,275.7843878,11.9802063,27.275,172.0364448,187.7118404
174,0403-0062-DO1,0403_0062_VRI,40,TSA40_FortSt.John,Spruce,2008-10-10,10,505981,6304997,1188443.978,1326134.929,1012,12,36,572.5014878,323.9851105,275.7843878,11.9802063,27.275,172.0364448,187.7118404
175,0403-0062-DO1,0403_0062_VRI,40,TSA40_FortSt.John,Spruce,2008-10-10,10,505981,6304997,1188443.978,1326134.929,1012,12,36,572.5014878,323.9851105,275.7843878,11.9802063,27.275,172.0364448,187.7118404
176,0403-0062-DO1,0403_0062_VRI,40,TSA40_FortSt.John,Spruce,2008-10-10,10,505981,6304997,1188443.978,1326134.929,1012,12,33.6,440.23976,309.7484757,266.0769763,11.9802063,27.275,172.0364448,187.7118404
177,0403-0063-DO1,0403_0063_VRI,40,TSA40_FortSt.John,Spruce,2008-10-01,10,448369,6315857,1130500.189,1334559.097,1361,6.25,33.75,837.8296839,173.1740559,142.1688863,8.194799805,13.475,82.8,99.79323762
178,0403-0063-DO1,0403_0063_VRI,40,TSA40_FortSt.John,Spruce,2008-10-01,10,448369,6315857,1130500.189,1334559.097,1361,6.25,33.75,837.8296839,173.1740559,142.1688863,8.194799805,13.475,82.8,99.79323762
179,0403-0063-DO1,0403_0063_VRI,40,TSA40_FortSt.John,Spruce,2008-10-01,10,448369,6315857,1130500.189,1334559.097,1361,6.25,33.75,837.8296839,173.1740559,142.1688863,8.194799805,13.475,82.8,99.79323762
180,0403-0063-DO1,0403_0063_VRI,40,TSA40_FortSt.John,Spruce,2008-10-01,10,448369,6315857,1130500.189,1334559.097,1361,6.25,30,656.6246865,155.6519961,129.7398895,8.194799805,13.475,82.8,99.79323762
181,0403-0064-DO1,0403_0064_VRI,40,TSA40_FortSt.John,Spruce,2008-09-30,10,475925,6334914,1157181.566,1354813.156,1501,5,21,347.4489443,107.3581957,89.71931843,9.606575521,12.03333333,73.52534283,88.87340047
182,0403-0064-DO1,0403_0064_VRI,40,TSA40_FortSt.John,Spruce,2008-09-30,10,475925,6334914,1157181.566,1354813.156,1501,5,21,347.4489443,107.3581957,89.71931843,9.606575521,12.03333333,73.52534283,88.87340047
183,0403-0064-DO1,0403_0064_VRI,40,TSA40_FortSt.John,Spruce,2008-09-30,10,475925,6334914,1157181.566,1354813.156,1501,5,21,347.4489443,107.3581957,89.71931843,9.606575521,12.03333333,73.52534283,88.87340047
184,0403-0064-DO1,0403_0064_VRI,40,TSA40_FortSt.John,Spruce,2008-09-30,10,475925,6334914,1157181.566,1354813.156,1501,5,19,249.2089407,99.21771666,83.99278107,9.606575521,12.03333333,73.52534283,88.87340047
185,0403-0065-DO1,0403_0065_VRI,40,TSA40_FortSt.John,Spruce,2008-09-30,10,490882,6340515,1171869.321,1361055.318,1395,9,21.6,356.9294443,130.7254345,105.1573431,10.99203125,15.16,71.6,86.02513754
186,0403-0065-DO1,0403_0065_VRI,40,TSA40_FortSt.John,Spruce,2008-09-30,10,490882,6340515,1171869.321,1361055.318,1395,9,21.6,356.9294443,130.7254345,105.1573431,10.99203125,15.16,71.6,86.02513754
187,0403-0065-DO1,0403_0065_VRI,40,TSA40_FortSt.John,Spruce,2008-09-30,10,490882,6340515,1171869.321,1361055.318,1395,9,21.6,356.9294443,130.7254345,105.1573431,10.99203125,15.16,71.6,86.02513754
188,0403-0065-DO1,0403_0065_VRI,40,TSA40_FortSt.John,Spruce,2008-09-30,10,490882,6340515,1171869.321,1361055.318,1395,9,21.6,356.9294443,130.7254345,105.1573431,10.99203125,15.16,71.6,86.02513754
189,0403-0066-DO1,0403_0066_VRI,40,TSA40_FortSt.John,Spruce,2008-10-06,10,519914,6399113,1198366.797,1420925.397,669,5.06,20.24,1643.079057,110.0039691,68.3464616,11.90108836,12.42,52.6,66.80478902
190,0403-0066-DO1,0403_0066_VRI,40,TSA40_FortSt.John,Spruce,2008-10-06,10,519914,6399113,1198366.797,1420925.397,669,5.06,19.228,1380.11611,106.7489302,68.3464616,11.90108836,12.42,52.6,66.80478902
191,0403-0066-DO1,0403_0066_VRI,40,TSA40_FortSt.John,Spruce,2008-10-06,10,519914,6399113,1198366.797,1420925.397,669,5.06,12.144,361.2105143,79.37085469,65.33774322,11.90108836,12.42,52.6,66.80478902
192,0403-0066-DO1,0403_0066_VRI,40,TSA40_FortSt.John,Spruce,2008-10-06,10,519914,6399113,1198366.797,1420925.397,669,5.06,10.12,273.079572,68.84775397,57.35834712,11.90108836,12.42,52.6,66.80478902
193,0403-0067-QO1,0403_0067_VRI,40,TSA40_FortSt.John,Spruce,2009-11-04,10,547788,6403616,1226010.676,1426600.173,482,12,52.8,646.865981,555.1237115,491.215926,18.69342773,33.6,136.6,146.7660705
194,0403-0067-QO1,0403_0067_VRI,40,TSA40_FortSt.John,Spruce,2009-11-04,10,547788,6403616,1226010.676,1426600.173,482,12,52.8,646.865981,555.1237115,491.215926,18.69342773,33.6,136.6,146.7660705
195,0403-0067-QO1,0403_0067_VRI,40,TSA40_FortSt.John,Spruce,2009-11-04,10,547788,6403616,1226010.676,1426600.173,482,12,52.8,646.865981,555.1237115,491.215926,18.69342773,33.6,136.6,146.7660705
196,0403-0067-QO1,0403_0067_VRI,40,TSA40_FortSt.John,Spruce,2009-11-04,10,547788,6403616,1226010.676,1426600.173,482,12,52.8,646.865981,555.1237115,491.215926,18.69342773,33.6,136.6,146.7660705
197,0403-0068-QO1,0403_0068_VRI,40,TSA40_FortSt.John,Spruce,2009-11-04,10,581668,6404115,1259820.393,1428509.316,545,9,30.6,884.0891497,289.6058385,238.4819425,12.46690674,25.05,133.2,147.528682
198,0403-0068-QO1,0403_0068_VRI,40,TSA40_FortSt.John,Spruce,2009-11-04,10,581668,6404115,1259820.393,1428509.316,545,9,30.6,884.0891497,289.6058385,238.4819425,12.46690674,25.05,133.2,147.528682
199,0403-0068-QO1,0403_0068_VRI,40,TSA40_FortSt.John,Spruce,2009-11-04,10,581668,6404115,1259820.393,1428509.316,545,9,28.8,724.9342039,279.0718319,234.2716885,12.46690674,25.05,133.2,147.528682
200,0403-0068-QO1,0403_0068_VRI,40,TSA40_FortSt.John,Spruce,2009-11-04,10,581668,6404115,1259820.393,1428509.316,545,9,25.2,525.2234035,254.2559902,217.2403511,12.46690674,25.05,133.2,147.528682
201,0403-0069-DO1,0403_0069_VRI,40,TSA40_FortSt.John,Spruce,2008-09-17,10,652188,6432406,1329076.522,1459696.225,575,6.25,31.25,642.6543498,263.4874066,220.6839481,19.17529297,23.725,66.75,76.71391761
202,0403-0069-DO1,0403_0069_VRI,40,TSA40_FortSt.John,Spruce,2008-09-17,10,652188,6432406,1329076.522,1459696.225,575,6.25,31.25,642.6543498,263.4874066,220.6839481,19.17529297,23.725,66.75,76.71391761
203,0403-0069-DO1,0403_0069_VRI,40,TSA40_FortSt.John,Spruce,2008-09-17,10,652188,6432406,1329076.522,1459696.225,575,6.25,30,503.6422563,254.9746661,219.2390347,19.17529297,23.725,66.75,76.71391761
204,0403-0069-DO1,0403_0069_VRI,40,TSA40_FortSt.John,Spruce,2008-09-17,10,652188,6432406,1329076.522,1459696.225,575,6.25,27.5,388.7434793,236.1169659,205.2382618,19.17529297,23.725,66.75,76.71391761
205,0403-0071-DO1,0403_0071_VRI,40,TSA40_FortSt.John,Poplar,2008-09-24,10,584489,6315686,1266323.282,1340126.341,839,5,10,2075.636444,41.99908089,3.314560993,11.92597656,11.925,47,53.98793904
206,0403-0071-DO1,0403_0071_VRI,40,TSA40_FortSt.John,Poplar,2008-09-24,10,584489,6315686,1266323.282,1340126.341,839,5,8,1174.454017,35.35360228,3.314560993,11.92597656,11.925,47,53.98793904
207,0403-0071-DO1,0403_0071_VRI,40,TSA40_FortSt.John,Poplar,2008-09-24,10,584489,6315686,1266323.282,1340126.341,839,5,0,0,0,0,11.92597656,11.925,47,53.98793904
208,0403-0071-DO1,0403_0071_VRI,40,TSA40_FortSt.John,Poplar,2008-09-24,10,584489,6315686,1266323.282,1340126.341,839,5,0,0,0,0,11.92597656,11.925,47,53.98793904
209,0403-0072-DO1,0403_0072_VRI,40,TSA40_FortSt.John,Pine,2009-10-24,10,626116,6315447,1307863.51,1341607.799,NA,6.25,35,4421.228781,255.382955,155.3541691,16.93414748,16.975,50.4,57.07352989
210,0403-0072-DO1,0403_0072_VRI,40,TSA40_FortSt.John,Pine,2009-10-24,10,626116,6315447,1307863.51,1341607.799,NA,6.25,28.75,1884.222823,227.5111711,155.3541691,16.93414748,16.975,50.4,57.07352989
211,0403-0072-DO1,0403_0072_VRI,40,TSA40_FortSt.John,Pine,2009-10-24,10,626116,6315447,1307863.51,1341607.799,NA,6.25,22.5,1082.880142,187.3719671,147.1342554,16.93414748,16.975,50.4,57.07352989
212,0403-0072-DO1,0403_0072_VRI,40,TSA40_FortSt.John,Pine,2009-10-24,10,626116,6315447,1307863.51,1341607.799,NA,6.25,10,350.2878125,85.43602223,72.75795638,16.93414748,16.975,50.4,57.07352989
213,0403-0073-QO1,0403_0073_VRI,40,TSA40_FortSt.John,Spruce,2009-11-06,10,503618,6357360,1183865.123,1378455.732,1122,7,32.2,7143.325384,124.5624094,22.67970907,6.854589844,9.025,70.5,88.85618401
214,0403-0073-QO1,0403_0073_VRI,40,TSA40_FortSt.John,Spruce,2009-11-06,10,503618,6357360,1183865.123,1378455.732,1122,7,22.4,3209.678316,94.41689936,22.67970907,6.854589844,9.025,70.5,88.85618401
215,0403-0073-QO1,0403_0073_VRI,40,TSA40_FortSt.John,Spruce,2009-11-06,10,503618,6357360,1183865.123,1378455.732,1122,7,1.4,81.37944636,7.55611605,5.595520773,6.854589844,9.025,70.5,88.85618401
216,0403-0073-QO1,0403_0073_VRI,40,TSA40_FortSt.John,Spruce,2009-11-06,10,503618,6357360,1183865.123,1378455.732,1122,7,0,0,0,0,6.854589844,9.025,70.5,88.85618401
217,0403-0074-DO1,0403_0074_VRI,40,TSA40_FortSt.John,Pine,2008-09-15,10,634350,6335135,1315262.892,1361653.678,800,6.25,50,6074.892289,416.5527931,171.0297484,18.90345798,18.74,49.4,55.64144772
218,0403-0074-DO1,0403_0074_VRI,40,TSA40_FortSt.John,Pine,2008-09-15,10,634350,6335135,1315262.892,1361653.678,800,6.25,45,4263.579405,386.86238,171.0297484,18.90345798,18.74,49.4,55.64144772
219,0403-0074-DO1,0403_0074_VRI,40,TSA40_FortSt.John,Pine,2008-09-15,10,634350,6335135,1315262.892,1361653.678,800,6.25,21.25,1144.886946,197.0667613,149.8164754,18.90345798,18.74,49.4,55.64144772
220,0403-0074-DO1,0403_0074_VRI,40,TSA40_FortSt.John,Pine,2008-09-15,10,634350,6335135,1315262.892,1361653.678,800,6.25,3.75,120.5570746,36.19885089,31.32762446,18.90345798,18.74,49.4,55.64144772
221,0403-0075-DO1,0403_0075_VRI,40,TSA40_FortSt.John,Pine,2009-10-23,10,657986,6339961,1338646.307,1367450.296,NA,6.25,27.5,2704.332586,171.1884644,74.57537951,13.32497352,13.36,48.66666667,57.35140601
222,0403-0075-DO1,0403_0075_VRI,40,TSA40_FortSt.John,Pine,2009-10-23,10,657986,6339961,1338646.307,1367450.296,NA,6.25,27.5,2704.332586,171.1884644,74.57537951,13.32497352,13.36,48.66666667,57.35140601
223,0403-0075-DO1,0403_0075_VRI,40,TSA40_FortSt.John,Pine,2009-10-23,10,657986,6339961,1338646.307,1367450.296,NA,6.25,10,655.8502391,66.70167807,45.04260556,13.32497352,13.36,48.66666667,57.35140601
224,0403-0075-DO1,0403_0075_VRI,40,TSA40_FortSt.John,Pine,2009-10-23,10,657986,6339961,1338646.307,1367450.296,NA,6.25,0,0,0,0,13.32497352,13.36,48.66666667,57.35140601
225,0403-0076-DO1,0403_0076_VRI,40,TSA40_FortSt.John,Pine,2008-10-07,10,673139,6333429,1354032.172,1361529.851,809,9,46.8,8846.616336,278.4132825,123.6440691,14.58763319,15.6,55.4,62.77063472
226,0403-0076-DO1,0403_0076_VRI,40,TSA40_FortSt.John,Pine,2008-10-07,10,673139,6333429,1354032.172,1361529.851,809,9,34.2,3073.335423,236.3113246,123.6440691,14.58763319,15.6,55.4,62.77063472
227,0403-0076-DO1,0403_0076_VRI,40,TSA40_FortSt.John,Pine,2008-10-07,10,673139,6333429,1354032.172,1361529.851,809,9,14.4,831.1347659,110.2207006,80.61824261,14.58763319,15.6,55.4,62.77063472
228,0403-0076-DO1,0403_0076_VRI,40,TSA40_FortSt.John,Pine,2008-10-07,10,673139,6333429,1354032.172,1361529.851,809,9,3.6,134.6809886,30.82590857,26.19824432,14.58763319,15.6,55.4,62.77063472
229,0403-0077-DO1,0403_0077_VRI,40,TSA40_FortSt.John,Pine,2008-10-07,10,673912,6335196,1354730.814,1363329.658,840,9,43.2,3945.034672,349.755043,204.1209297,19.15308593,19.74,52.43415876,58.0887362
230,0403-0077-DO1,0403_0077_VRI,40,TSA40_FortSt.John,Pine,2008-10-07,10,673912,6335196,1354730.814,1363329.658,840,9,41.4,3129.146021,344.3868022,204.1209297,19.15308593,19.74,52.43415876,58.0887362
231,0403-0077-DO1,0403_0077_VRI,40,TSA40_FortSt.John,Pine,2008-10-07,10,673912,6335196,1354730.814,1363329.658,840,9,25.2,1192.621934,224.0214361,172.658232,19.15308593,19.74,52.43415876,58.0887362
232,0403-0077-DO1,0403_0077_VRI,40,TSA40_FortSt.John,Pine,2008-10-07,10,673912,6335196,1354730.814,1363329.658,840,9,10.8,319.3232655,100.5056248,84.55507706,22.42148438,22.8,52.43415876,58.0887362
233,0403-0078-DO1,0403_0078_VRI,40,TSA40_FortSt.John,Pine,2008-09-22,10,619949,6359670,1299877.733,1385617.816,899,7,22.4,4019.228081,108.6765881,51.29710039,12.38934936,10.28,46,54.5601578
234,0403-0078-DO1,0403_0078_VRI,40,TSA40_FortSt.John,Pine,2008-09-22,10,619949,6359670,1299877.733,1385617.816,899,7,18.2,1662.204635,93.88086085,51.29710039,12.38934936,10.28,46,54.5601578
235,0403-0078-DO1,0403_0078_VRI,40,TSA40_FortSt.John,Pine,2008-09-22,10,619949,6359670,1299877.733,1385617.816,899,7,9.8,394.0679642,58.58153195,47.90129156,12.38934936,10.28,46,54.5601578
236,0403-0078-DO1,0403_0078_VRI,40,TSA40_FortSt.John,Pine,2008-09-22,10,619949,6359670,1299877.733,1385617.816,899,7,7,236.7004069,43.15116348,36.41190061,12.38934936,10.28,46,54.5601578
237,0403-0079-DO1,0403_0079_VRI,40,TSA40_FortSt.John,Pine,2008-09-22,10,637348,6361339,1317172.814,1388001.416,883,7,25.2,2115.571904,163.8676351,113.3057566,9.084747348,14.925,100.6857637,110.9089338
238,0403-0079-DO1,0403_0079_VRI,40,TSA40_FortSt.John,Pine,2008-09-22,10,637348,6361339,1317172.814,1388001.416,883,7,23.8,1430.244956,160.0529998,113.3057566,9.084747348,14.925,100.6857637,110.9089338
239,0403-0079-DO1,0403_0079_VRI,40,TSA40_FortSt.John,Pine,2008-09-22,10,637348,6361339,1317172.814,1388001.416,883,7,22.4,1300.02833,150.9921175,109.545315,9.084747348,14.925,100.6857637,110.9089338
240,0403-0079-DO1,0403_0079_VRI,40,TSA40_FortSt.John,Pine,2008-09-22,10,637348,6361339,1317172.814,1388001.416,883,7,1.4,57.54569322,10.55660721,8.828371409,9.084747348,14.925,100.6857637,110.9089338
241,0403-0080-DO1,0403_0080_VRI,40,TSA40_FortSt.John,Pine,2008-09-18,10,598391,6385199,1277302.237,1410275.711,789,7,16.8,683.3233169,136.345457,107.7180886,15.47673604,20.05,75.35430302,82.63049499
242,0403-0080-DO1,0403_0080_VRI,40,TSA40_FortSt.John,Pine,2008-09-18,10,598391,6385199,1277302.237,1410275.711,789,7,16.8,683.3233169,136.345457,107.7180886,15.47673604,20.05,75.35430302,82.63049499
243,0403-0080-DO1,0403_0080_VRI,40,TSA40_FortSt.John,Pine,2008-09-18,10,598391,6385199,1277302.237,1410275.711,789,7,15.4,559.5361368,126.8879274,103.3167973,15.47673604,20.05,75.35430302,82.63049499
244,0403-0080-DO1,0403_0080_VRI,40,TSA40_FortSt.John,Pine,2008-09-18,10,598391,6385199,1277302.237,1410275.711,789,7,9.8,240.8561968,87.51993381,74.89371967,15.47673604,20.05,75.35430302,82.63049499
